BARCODE,PRODUCT CODE,MODEL NAME,PRODUCT NAME,BRAND NAME,MRP,NET QTY,CATEGORY,DISCOUNT,DIWALI SCHEME A,DIWALI SCHEME B,DIWALI SCHEME C,RETAIL,,Brand Name,LARAH,
8907516152921,HTTC6CUP14VVA1,14CL Cup Set -6 Pc,6 N 14CL CUP VIVA,LARAH,445,10,0,0,0,0,0,,,,,
8907516153430,HTTC27DN1OAKGB,Dinner Set - 27 Pcs,27 N D/SET OAK,LARAH,3695,0,DINNER SET 27 PC LARA,0,1550,1600,1630,,,,,
8907516155854,HTTC12DN1STAGB,Dinner Set - 12 Pcs,12 N D/SET STARGAZER,LARAH,1630,0,0,0,0,0,0,,,,,
8907516158534,HTTC35DN1RMTGB,Dinner Set - 35 Pcs,35 N D/SET RED MIST,LARAH,3985,1,0,0,0,0,0,,,,,
8907516161510,HTTC6MUG18GLE1,18CL Mug Set-6,6 N 18CL MUG GREEN LEAVES,LARAH,495,0,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516164627,HTTC7MPD1OLGOR,Mini Pudding Set - 7 Pcs(ORBIT),7 N MINI PD/SET OLIVE GREEN,LARAH,1250,6,PUDDING SET MINI,0,300,310,315,,,,,
8907516171090,HTTC6MUG18FRS1,18CL Mug Set-6,6 N 18CL MUG FOREST,LARAH,495,1,COFFEE MUG 18 CL,0,0,0,0,,,,,
8907516172448,HTTC12DN1OCEGB,Dinner Set - 12 Pcs,12 N D/SET OCEAN,LARAH,1630,3,DINNER SET 12 PC LARA,50,5,3,2,40,,,,
8907516172486,HTTC18TS1OCEFL,Thali Set - 18 Pc,18 N THALI SET OCEAN,LARAH,2195,10,THALI SET,0,950,980,1000,,,,,
8907516174947,HTTC6CUP14MIA1,14CL Cup Set -6 Pc,6 N 14CL CUP MIA,LARAH,445,10,0,0,0,0,0,,,,,
8907516184021,HTTC12CS14RYE1,14CL Cup Saucer Set -12Pc,12 N 14CL CUP SAUCER ROYALE,LARAH,715,3,0,0,0,0,0,,,,,
8907516186599,HTTC5TS1DNA,TEA SET - 5 Pc,5 N TEA SET DIANA,LARAH,400,0,0,0,0,0,0,,,,,
8907516186667,HTTC5TS1RLI,TEA SET - 5 Pc,5 N TEA SET RED LILY,LARAH,400,0,0,0,0,0,0,,,,,
8907516189804,HTTC23DS1RLIGB,Dinner Set - 23 Pcs,23 N D/SET RED LILY,LARAH,2850,12,0,0,0,0,0,,,,,
8907516189811,HTTC23DS1OCEGB,Dinner Set - 23 Pcs,23 N D/SET OCEAN,LARAH,2850,12,DINNER SET 23 PC LARA,0,1200,1225,1250,,,,,
8907516189842,HTTC23DS1ZINGB,Dinner Set - 23 Pcs,23 N D/SET ZINNIA,LARAH,2850,10,0,0,0,0,0,,,,,
8907516189866,HTTC23DS1PENGB,Dinner Set - 23 Pcs,23 N D/SET PENTAS,LARAH,2850,0,DINNER SET 23 PC LARA,0,1200,1225,1250,,,,,
8907516189903,HTTC23DS1RISGB,Dinner Set - 23 Pcs,23 N D/SET RED IRIS,LARAH,2850,9,DINNER SET 23 PC LARA,0,1200,1225,1250,,,,,
8907516194655,HT2STB1JUP20PL,STORAGE BOWL -2 PC,2 N STORAGE BOWL JUPITER,LARAH,945,6,2 PC STORAGE BOWL ,50,5,3,2,40,,,,
8907516194662,HT2STB1CET20PL,STORAGE BOWL -2 PC,2 N STORAGE BOWL COMET,LARAH,945,6,2 PC STORAGE BOWL ,50,5,3,2,40,,,,
8907516195294,HTTC44DS1QUZKO,Dinner Set - 44 PC(KOHINOOR),44 N D/SET QUARTZ,LARAH,5980,0,DINNER SET 44 PC KOHINOOR,50,5,3,2,40,,,,
8907516195386,HTTC44DS1TAJKO,Dinner Set - 44 PC(KOHINOOR),44 N D/SET TAJ,LARAH,5980,0,DINNER SET 44 PC KOHINOOR,50,5,3,2,40,,,,
8907516195706,HTTC7MPD1BFRFL,7 N M.PD/SET BELLFLOWER,7 N M.PD/SET BELLFLOWER,LARAH,740,33,PUDDING SET REGULAR,0,350,355,365,,,,,
8907516196000,HTTC4FGS1BFRFL,Festive Glory Set - 4 Pc,4 N FESTIVE GLORY BELLFLOWER,LARAH,510,0,FESTIVE GLORY ,40,5,3,2,30,,,,
8907516196741,HTTC63DN14MBEFL,Dinner Set - 63,63 N D/SET MARINA BLUE,LARAH,6295,0,0,0,0,0,0,,,,,
8907516197465,HTTC4FGS1MAPFL,Festive Glory Set - 4 Pc,4 N FESTIVE GLORY MARINA PEACH,LARAH,510,0,FESTIVE GLORY ,40,5,3,2,30,,,,
8907516197571,HTTC5TS1MAP,TEA SET - 5 Pc,5 N TEA SET MARINA PEACH,LARAH,400,0,0,0,0,0,0,,,,,
8907516198226,HTTC6CUP14PER1,14CL Cup Set -6 Pc,6 N 14CL CUP PERSIA,LARAH,445,20,0,0,0,0,0,,,,,
8907516198301,HTTC5TS1PER,TEA SET - 5 Pc,5 N TEA SET PERSIA (TC),LARAH,400,0,0,0,0,0,0,,,,,
8907516198424,HTTC12CS14CYC1,14CL Cup Saucer Set -12Pc,12 N 14CL CUP SAUCER CYCLADIA,LARAH,715,0,0,0,0,0,0,,,,,
8907516198592,HTTC12CS22SPDRO,22CL Round Cup Saucer Set-12Pc,12 N 22CL CUP SAUCER RO SPLENDA,LARAH,890,0,CUP SAUCER 22 CL,46,5,3,2,36,,,,
8907516198752,HTTC12CS22MIRRO,22CL Round Cup Saucer Set-12Pc,12 N 22CL CUP SAU ROUND MINAR,LARAH,890,0,CUP SAUCER 22 CL,46,5,3,2,36,,,,
8907516202176,HT8PS1ASSFL,PASTA SET - 8 PC,8 N PASTA SET ASSORTED,LARAH,1450,0,PASTA SET,50,5,3,2,40,,,,
8907516202213,HTTC18SP1ASSKO,Soup Set - 18 Pcs,18 N SOUP SET ASSORTED,LARAH,1550,20,0,0,0,0,0,,,,,
8907516202299,HTTC6SP1ASSPL,SOUP SET - 6 Pc,6 N SOUP SET ASSORTED,LARAH,475,24,SOUP SET 6 PC,40,5,3,2,30,,,,
8907516203500,HT3STB1ASS24PL,STORAGE BOWL - 3 PC,3 N STORAGE BOWL ASSORTED,LARAH,1195,4,3 PC STORAGE BOWL,55,5,3,2,45,,,,
8907516206822,HT1STB1JUP4PL,STORAGE BOWL - 1PC,1 N STORAGE BOWL JUPITER,LARAH,295,12,1 PC STORAGE BOWL,50,5,3,2,40,,,,
8907516206877,HT1STB1CET8PL,STORAGE BOWL - 1PC,1 N STORAGE BOWL COMET,LARAH,395,12,1 PC STORAGE BOWL,50,5,3,2,40,,,,
8907516206907,HT1STB1JUP12PL,STORAGE BOWL - 1PC,1 N STORAGE BOWL JUPITER,LARAH,545,12,1 PC STORAGE BOWL,50,5,3,2,40,,,,
8907516206914,HT1STB1CET12PL,STORAGE BOWL - 1PC,1 N STORAGE BOWL COMET,LARAH,545,12,1 PC STORAGE BOWL,50,5,3,2,40,,,,
8907516212885,HT4CAS14CSCFL,Casserole Set - 4 Pc,4 N CASSEROLE  1.4L CLASSIC(FL),LARAH,1345,0,CASSEROLE SET LARA,50,5,3,2,40,,,,
8907516213035,HT4CAS14REGFL,Casserole Set - 4 Pc,4 N CASSEROLE  1.4L REGAL(FL),LARAH,1345,4,0,0,0,0,0,,,,,
8907516213066,HT4CAS14SNSFR,Casserole Set - 4 Pc,4 N CASSEROLE  1.4L SANSA(FR),LARAH,1445,12,0,0,0,0,0,,,,,
8907516213127,HT4CAS14VGYFR,Casserole Set - 4 Pc,4 N CASSEROLE  1.4L VERA GREY(FR),LARAH,1445,8,0,0,0,0,0,,,,,
8907516213530,HTTC61DN1SRAKO,DINNER SET - 61 PCS,61 N D/SET SUNHARA,LARAH,8995,1,DINNER SET 61 PC KOHINOOR,50,5,3,2,40,,,,
8907516213554,HTTC61DN1VATKO,DINNER SET - 61 PCS,61 N D/SET VATIKA,LARAH,8995,0,DINNER SET 61 PC KOHINOOR,50,5,3,2,40,,,,
8907516213561,HTTC61DN1CYCKO,DINNER SET - 61 PCS,61 N D/SET CYCLADIA,LARAH,8995,1,DINNER SET 61 PC KOHINOOR,50,5,3,2,40,,,,
8907516213578,HTTC61DN1TAJKO,DINNER SET - 61 PCS,61 N D/SET TAJ,LARAH,8995,0,DINNER SET 61 PC KOHINOOR,50,5,3,2,40,,,,
8907516215534,HTTC12CS14VGY,14CL Cup Saucer Set -12Pc,12 N 14CL CUP SAU VERA GREY,LARAH,715,34,0,0,0,0,0,,,,,
8907516220651,HTTC6MUG18LFB1,18CL Mug Set-6,6 N 18CL MUG LEAFLINE BLUE,LARAH,495,0,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516223881,HTTC44DS1VICKO,Dinner Set - 44 PC(KOHINOOR),44 N D/SET VICTORIA,LARAH,5980,2,DINNER SET 44 PC KOHINOOR,50,5,3,2,40,,,,
8907516227209,HTTC8SSS1ASS1PL,Snack Set - 8 Pc,8 N SNACK SET ASSORTED,LARAH,825,195,0,0,0,0,0,,,,,
8907516227452,HT10CN1CTINO,CHAI NASTA - 10 PC,10 N CHAI NASTA CONFETTI,LARAH,1145,0,CHAI NASHTA 10 PC,50,5,3,2,40,,,,
8907516227469,HT10CN1JUPNO,CHAI NASTA - 10 PC,10 N CHAI NASTA JUPITER,LARAH,1145,0,CHAI NASHTA 10 PC,50,5,3,2,40,,,,
8907516227476,HT10CN1LUPNO,CHAI NASTA - 10 PC,10 N CHAI NASTA LUPIN,LARAH,1145,0,CHAI NASHTA 10 PC,50,5,3,2,40,,,,
8907516227490,HT7PDS1CRL1SQ,PUDDING SET - 7 PC (SQUARE),7 N PD/SET(S) CARNIVAL,LARAH,950,30,0,0,0,0,0,,,,,
8907516227971,HTTC4CN1CMLSQ,CHAI NASTA - 4Pc,4 N CHAI NASTA CARAMEL,LARAH,480,0,0,0,0,0,0,,,,,
8907516229074,HTTC35DN1CRPGB,Dinner Set - 35 Pcs,35 N D/SET CRIPPER,LARAH,3985,0,DINNER SET 35 PC LARA,0,1580,1620,1650,,,,,
8907516230490,HTTC67DS1LARFL,DINNER SET - 67 PC(FLUTED),67 N D/SET LARK(TC),LARAH,7995,2,0,0,0,0,0,,,,,
8907516230605,HTTC67DS1HELFL,DINNER SET - 67 PC(FLUTED),67 N D/SET HELENA(TC),LARAH,7995,4,0,0,0,0,0,,,,,
8907516231879,HTTC6CUP13MAP,13CL CUP SET - 6 PC,6 N 13CL CUP MARINA PEACH,LARAH,395,1,CUP SET 13 CL MAGNUM,46,5,3,2,36,,,,
8907516231893,HTTC6CUP13MBE,13CL CUP SET - 6 PC,6 N 13CL CUP MARINA BLUE,LARAH,395,0,0,0,0,0,0,,,,,
8907516231954,HTTC6CUP13OCE,13CL CUP SET - 6 PC,6 N 13CL CUP OCEAN,LARAH,395,4,0,0,0,0,0,,,,,
8907516231978,HTTC6CUP13PER,13CL CUP SET - 6 PC,6 N 13CL CUP PERSIA,LARAH,395,0,CUP SET 13 CL MAGNUM,46,5,3,2,36,,,,
8907516235525,HTTC6MUG18ASSDP,6 N 18CL MUG ASSORTED,6 N 18CL MUG ASSORTED,LARAH,0,57,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516238489,HTTC6MUG18DIG,6 N 18CL MUG DIGIFOREST,6 N 18CL MUG DIGIFOREST,LARAH,495,2,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516238540,HTTC6MUG18ASD,6 N 18CL MUG AQUA DREAM,6 N 18CL MUG AQUA DREAM,LARAH,495,4,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516238632,HTTC6MUG18ROW,6 N 18CL MUG ROSY WAVES,6 N 18CL MUG ROSY WAVES,LARAH,0,0,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516238694,HTTC6MUG18GNL,6 N 18CL MUG GREENLAND,6 N 18CL MUG GREENLAND,LARAH,0,8,COFFEE MUG 18 CL,46,5,3,2,36,,,,
8907516242301,HT12SP1CBGTR,12 N SOUP SET CONE BLACK GREY,12 N SOUP SET CONE BLACK GREY,LARAH,735,0,0,0,0,0,0,,,,,
8907516242318,HT12SP1FYBTR,12 N SOUP SET FAIRY BLUE,12 N SOUP SET FAIRY BLUE,LARAH,735,1,0,0,0,0,0,,,,,
8907516242325,HT12SP1GLMTR,12 N SOUP SET GOLD MARBLE,12 N SOUP SET GOLD MARBLE,LARAH,735,0,SOUP SET 12 PC TIARA,46,5,3,2,36,,,,
8907516242332,HT12SP1GNTTR,12 N SOUP SET GARNET,12 N SOUP SET GARNET,LARAH,735,0,0,0,0,0,0,,,,,
8907516242356,HT12SP1PARTR,12 N SOUP SET PARADISE,12 N SOUP SET PARADISE,LARAH,735,0,0,0,0,0,0,,,,,
8907516242790,HTTC2MB01FYBTR,2 N MULT.BOWL FAIRY BLUE,2 N MULT.BOWL FAIRY BLUE,LARAH,0,0,0,0,0,0,0,,,,,
8907516242912,HTTC6SP1PARTR,6 N SOUP SET PARADISE,6 N SOUP SET PARADISE,LARAH,475,23,SOUP SET 6 PC,40,5,3,2,30,,,,
8907516243049,HTTC8FM01GDRPR,8 N FAMILY MUG GRANDEUR(PREMIA),8 N FAMILY MUG GRANDEUR(PREMIA),LARAH,1345,3,0,0,0,0,0,,,,,
8907516243087,HTTC8FM01KOSPR,8 N FAMILY MUG KOSMIA(PREMIA),8 N FAMILY MUG KOSMIA(PREMIA),LARAH,1345,1,0,0,0,0,0,,,,,
8907516243131,HTTC8FM01STLPR,8 N FAMILY MUG STARLIGHT(PREMIA),8 N FAMILY MUG STARLIGHT(PREMIA),LARAH,1345,0,0,0,0,0,0,,,,,
8907516244602,HT12CS14POW1,12 N 14CL CUP SAU POWDER BLUE,12 N 14CL CUP SAU POWDER BLUE,LARAH,895,0,0,0,0,0,0,,,,,
8907516244626,HT12CS14SOG1,12 N 14CL CUP SAUCER SOFT GREEN,12 N 14CL CUP SAUCER SOFT GREEN,LARAH,0,0,0,0,0,0,0,,,,,
8907516244848,HTTC37DS1ORIPR,Dinner set 37 Pc,37 N D/SET ORION (PREMIA),LARAH,7290,7,DINNER SET PREMIA 37 PC,50,5,3,2,40,,,,
8907516244855,HTTC37DS1ISAPR,Dinner set 37 Pc,37 N D/SET ISABEL (PREMIA),LARAH,7290,0,DINNER SET PREMIA 37 PC,50,5,3,2,40,,,,
8907516249188,HT12SP1MFOTR,12 N SOUP SET MAJESTIC FOREST,12 N SOUP SET MAJESTIC FOREST,LARAH,0,0,SOUP SET 12 PC,46,5,3,2,36,,,,
8907516249195,HT12SP1MNITR,12 N SOUP SET MAJESTIC NIGHT,12 N SOUP SET MAJESTIC NIGHT,LARAH,735,0,SOUP SET 12 PC,46,5,3,2,36,,,,
8907516249737,HTTC18SP1MAOTR,18 N SOUP SET MAJESTIC OCEAN,18 N SOUP SET MAJESTIC OCEAN,LARAH,1450,0,0,0,0,0,0,,,,,
8907516249744,HTTC18SP1MFOTR,18 N SOUP SET MAJESTIC FOREST,18 N SOUP SET MAJESTIC FOREST,LARAH,1450,4,0,0,0,0,0,,,,,
8907516249751,HTTC18SP1MNITR,18 N SOUP SET MAJESTIC NIGHT,18 N SOUP SET MAJESTIC NIGHT,LARAH,1450,4,0,0,0,0,0,,,,,
8907516250115,HTTC19DN1VYEGB,19 N D/SET VIORA YELLOW,19 N D/SET VIORA YELLOW,LARAH,2695,0,0,0,0,0,0,,,,,
8907516251068,HTTC35DN1ORTGB,Dinner Set 35Pc,35 N D/SET ORNELLA TEAL,LARAH,3985,0,DINNER SET 35 PC LARA,0,1580,1620,1650,,,,,
8907516251075,HTTC35DN1POSGB,Dinner Set 35Pc,35 N D/SET PRIMROSE,LARAH,3985,1,DINNER SET 35 PC LARA,0,1580,1620,1650,,,,,
8907516251976,HTTC63DN14OAGFL,Dinner Set 63Pc,63 N D/SET ORNELLA GREEN,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516251983,HTTC63DN14OBLFL,Dinner Set 63Pc,63 N D/SET ORNELLA BLUE,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516251990,HTTC63DN14ORDFL,Dinner Set 63Pc,63 N D/SET ORNELLA RED,LARAH,6295,1,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516252003,HTTC63DN14ORTFL,Dinner Set 63Pc,63 N D/SET ORNELLA TEAL,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516252010,HTTC63DN14POSFL,Dinner Set 63Pc,63 N D/SET PRIMROSE,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516252027,HTTC63DN14RLLFL,Dinner Set 63Pc,63 N D/SET ROSELLE,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516252034,HTTC63DN14VIOFL,Dinner Set 63Pc,63 N D/SET VIORA BLUE,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516252041,HTTC63DN14VYEFL,Dinner Set 63Pc,63 N D/SET VIORA YELLOW,LARAH,6295,0,DINNER SET 63 PC LARA,50,5,3,2,40,,,,
8907516252195,HTTC67DS1OAGFL,Dinner Set 67Pc,67 N D/SET ORNELLA GREEN,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252201,HTTC67DS1OBLFL,Dinner Set 67Pc,67 N D/SET ORNELLA BLUE,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252218,HTTC67DS1ORDFL,Dinner Set 67Pc,67 N D/SET ORNELLA RED,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252225,HTTC67DS1ORTFL,Dinner Set 67Pc,67 N D/SET ORNELLA TEAL,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252232,HTTC67DS1POSFL,Dinner Set 67Pc,67 N D/SET PRIMROSE,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252249,HTTC67DS1RLLFL,Dinner Set 67Pc,67 N D/SET ROSELLE,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252256,HTTC67DS1VIOFL,Dinner Set 67Pc,67 N D/SET VIORA BLUE,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252263,HTTC67DS1VYEFL,Dinner Set 67Pc,67 N D/SET VIORA YELLOW,LARAH,7995,0,DINNER SET 67 PC LARA,50,5,3,2,40,,,,
8907516252317,HTTC6SP1MNITR,6 N SOUP SET MAJESTIC NIGHT,6 N SOUP SET MAJESTIC NIGHT,LARAH,475,18,SOUP SET 6 PC,40,5,3,2,30,,,,
8907516252539,HTTC8SSS1MAOTR,8 N SNACK SET,8 N SNACK SET MAJESTIC OCEAN,LARAH,825,0,SNACK SET 8 PC 18 CL,46,5,3,2,36,,,,
8907516252546,HTTC8SSS1MFOTR,8 N SNACK SET,8 N SNACK SET MAJESTIC FOREST,LARAH,0,0,0,0,0,0,0,,,,,
8907516252553,HTTC8SSS1MNITR,8 N SNACK SET MAJESTIC NIGHT,8 N SNACK SET MAJESTIC NIGHT,LARAH,820,0,SNACK SET 8 PC 18 CL,46,5,3,2,36,,,,
8907516252737,HTTC27DN1OAGGB,Dinner Set 27Pc,27 N D/SET ORNELLA GREEN,LARAH,0,0,0,0,0,0,0,,,,,
8907516252744,HTTC27DN1OBLGB,Dinner Set 27Pc,27 N D/SET ORNELLA BLUE,LARAH,3695,0,DINNER SET 27 PC LARA,0,1550,1600,1630,,,,,
8907516252751,HTTC27DN1ORDGB,Dinner Set 27Pc,27 N D/SET ORNELLA RED,LARAH,3695,1,DINNER SET 27 PC LARA,0,1550,1600,1630,,,,,
8907516252775,HTTC27DN1POSGB,Dinner Set 27Pc,27 N D/SET PRIMROSE,LARAH,3695,0,0,0,0,0,0,,,,,
8907516252782,HTTC27DN1RLLGB,Dinner Set - 27 Pcs,27 N D/SET ROSELLE,LARAH,3695,1,DINNER SET 27 PC LARA,0,1550,1600,1630,,,,,
8907516252812,HTTC27DN1VIOGB,Dinner Set - 27 Pcs,27 N D/SET VIORA BLUE,LARAH,3695,1,DINNER SET 27 PC LARA,0,1550,1600,1630,,,,,
8907516252829,HTTC27DN1VYEGB,Dinner Set - 27 Pcs,27 N D/SET VIORA YELLOW,LARAH,3695,0,DINNER SET 27 PC LARA,0,1550,1600,1630,,,,,
8907516253093,HTTC44DS1VGOKO,Dinner Set 44Pc,44 N D/SET VICTORIA GOLD,LARAH,5980,0,DINNER SET 44 PC KOHINOOR,50,5,3,2,40,,,,
8907516253109,HTTC44DS1VGRKO,Dinner Set 44Pc,44 N D/SET VICTORIA GREEN,LARAH,5980,0,DINNER SET 44 PC KOHINOOR,50,5,3,2,40,,,,
8907516253116,HTTC44DS1VMAKO,Dinner Set 44Pc,44 N D/SET VICTORIA MAROON,LARAH,5980,0,DINNER SET 44 PC KOHINOOR,50,5,3,2,40,,,,
8907516255684,HTTC51DS1ISAPR,Dinner set 51 Pc,51 N D/SET ISABEL (PREMIA),LARAH,8995,0,DINNER SET 51 PC PREMIA,50,5,3,2,40,,,,
8907516255691,HTTC51DS1ORIPR,Dinner set 51 Pc,51 N D/SET ORION (PREMIA),LARAH,8995,5,DINNER SET 51 PC PREMIA,50,5,3,2,40,,,,
8907516261166,HTTC19DN1ASHGB,19 N D/SET ASHWOOD,19 N D/SET ASHWOOD,LARAH,2695,0,0,0,0,0,0,,,,,
8907516275781,HT7PTR1AGYMO,7 N PLATTER SET ASHLEY GREY,7 N PLATTER SET ASHLEY GREY,LARAH,0,0,0,0,0,0,0,,,,,
8907516276320,HT4CAS14ASSFL,4 N CASSEROLE  1.4L ASSORTED(FL),4 N CASSEROLE  1.4L ASSORTED(FL),LARAH,1345,2,0,0,0,0,0,,,,,
�8904121213184,0,STAXX 750ML 2PC SET,STAXX 750ML 2PC SET,JAYPEE PLUS,228,96,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
�8904121213214,0,STAXX 2.0L 1PC,STAXX 2.0L 1PC,JAYPEE PLUS,210,138,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
�8904121213955,0,UNIKLASS MIXING BOWL 800,UNIKLASS MIXING BOWL 800,JAYPEE PLUS,325,504,JAYPEE GLASSWARE,45,5,3,2,35,,,,
�8904121213993,0,UNIKLASS MIXING BOWL 2700,UNIKLASS MIXING BOWL 2700,JAYPEE PLUS,825,8,JAYPEE GLASSWARE,45,5,3,2,35,,,,
�8904121214969,0,KANE ROUND 600,KANE ROUND 600,JAYPEE PLUS,575,0,JAYPEE GLASSWARE,45,5,3,2,35,,,,
8901309007429DP,HAIBCTW25CM,CONCAVE TAWA,HA IB CONCAVE TAWA 25CM WITH IND.,BOROSIL,1190,0,HOUSEHOLD,40,4,3,2,30,,,,
8901309010306DP,BDM750SBE4,DUOMATE BLUE 750ml,DUOMATE BLUE 750ml,BOROSIL,0,41,0,0,0,0,0,,,,,
8904121210831�,0,TANGO 600,TANGO 600,JAYPEE PLUS,680,33,SMARTSTEEL,40,5,3,2,30,,,,
8904121210855�,0,TANGO 1000,TANGO 1000,JAYPEE PLUS,935,113,SMARTSTEEL,40,5,3,2,30,,,,
8904121210893�,0,ROMEO 500,ROMEO 500,JAYPEE PLUS,770,24,SMARTSTEEL,40,5,3,2,30,,,,
8904121210916�,0,MIKE 1200,MIKE 1200,JAYPEE PLUS,1290,0,SMARTSTEEL,40,5,3,2,30,,,,
8904121213948�,0,UNIKLASS MIXING BOWL 500,UNIKLASS MIXING BOWL 500,JAYPEE PLUS,250,36,JAYPEE GLASSWARE,45,5,3,2,35,,,,
8904121213962�,0,UNIKLASS MIXING BOWL 1100,UNIKLASS MIXING BOWL 1100,JAYPEE PLUS,405,0,JAYPEE GLASSWARE,45,5,3,2,35,,,,
8904121213979�,0,UNIKLASS MIXING BOWL 1600,UNIKLASS MIXING BOWL 1600,JAYPEE PLUS,495,12,JAYPEE GLASSWARE,45,5,3,2,35,,,,
8904121215171�,0,JOY SS MUG SET OF 2 200ml,JOY SS MUG SET OF 2 200ml,JAYPEE PLUS ,580,48,0,0,0,0,0,,,,,
8904121215355�,0,OPTIMA LIQUID SOAP DISPENSER,OPTIMA LIQUID SOAP DISPENSER,JAYPEE PLUS,425,78,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
TEMBR132,BGFGBCOM 0011,"7 N GLASS KETTLE 1L
+ 6 SERENE MUG 155ML","7 N GLASS KETTLE 1L
+ 6 SERENE MUG 155ML",BOROSIL,0,30,TEA SET BOROSIL,30,0,0,0,20,,,,
TEMBR133,BGFGBTIF0160,2 N TIFFIN REGULAR BLUE SQUARE 320ML HOR,2 N TIFFIN REGULAR BLUE SQUARE 320ML HOR,BOROSIL,0,0,LUNCH BOX KLIP N STORE,60,0,0,0,50,,,,
TEMBR137,BGFGBMUG 00012,2 N MUG SERENE T-195 ML PLAIN,2 N MUG SERENE T-195 ML PLAIN,BOROSIL,0,126,CUP PRESSWARE,50,0,0,0,40,,,,
8901309233965,BOTG03,PRIMA PLUS 25L OTG,PRIMA PLUS 25L OTG,BOROSIL,8590,1,0,0,0,0,0,,,,,
8907516255448,HTTC29DN1ORIPR,Dinner Set 29Pc,29 N D/SET ORION(PREMIA),LARAH,5995,6,DINNER SET 29 PC PREMIA,,,,,,,,,
8907516255431,HTTC29DN1ISAPR,Dinner Set 29Pc,29 N D/SET ISABEL(PREMIA),LARAH,5995,0,DINNER SET 29 PC PREMIA,,,,,,,,,
TEMPBR105,HTTC6SP1MFOTR,6 N SOUP SET MAJESTIC FOREST,6 N SOUP SET MAJESTIC FOREST,LARAH,0,24,SOUP SET 6 PC,,,,,,,,,
8907516242707,HTTC18TS1CBGTR,18 N THALI SET CONE BLACK GREY,18 N THALI SET CONE BLACK GREY,LARAH,2225,0,0,0,0,0,0,,,,,
8907516242691,HTTC18TS1AABTR,18 N THALI SET AMARA BLUE,18 N THALI SET AMARA BLUE,LARAH,2225,0,0,0,0,0,0,,,,,
8907516242714,HTTC18TS1FYBTR,18 N THALI SET FAIRY BLUE,18 N THALI SET FAIRY BLUE,LARAH,2195,0,0,0,0,0,0,,,,,
8907516242738,HTTC18TS1GNTTR,18 N THALI SET GARNET,18 N THALI SET GARNET,LARAH,2250,4,0,0,0,0,0,,,,,
8907516242752,HTTC18TS1PARTR,18 N THALI SET PARADISE,18 N THALI SET PARADISE,LARAH,2225,2,0,0,0,0,0,,,,,
8907516254991,HTTC18TS1POSFL,18 N THALI SET PRIMROSE,18 N THALI SET PRIMROSE,LARAH,2225,10,0,0,0,0,0,,,,,
TEMPBR116,HTTC27DN1VYEGB,Dinner Set - 27 Pcs,27 N D/SET VIORA YELLOW,LARAH,0,0,0,,,,,,,,,
TEMPBR12,SF5000SSIS15,0,SSIDLISERVER5LWITHSSLIDLOCKING,BOROSIL,0,4,STEEL CASSEROLE,,,,,,,,,
8907516249416,HT44DN1ORDFL,Dinner Set - 44 Pcs,44 N D/SET ORNELLA RED,LARAH,4995,5,0,,,,,,,,,
TEMPBR121,HTFG11740021F1,"1 N FULL PLATE 11"" ASSORTED (FL)","1 N FULL PLATE 11"" ASSORTED (FL)",LARAH,0,1,LOOSEWARE,,,,,,,,,
TEMPBR122,HTFG11740022F1,1 N QUARTER PLATE ASSORTED (FL),1 N QUARTER PLATE ASSORTED (FL),LARAH,0,1,LOOSEWARE,,,,,,,,,
TEMPBR123,HTFG11740023F1,1 N SERVING BOWL ASSORTED (FL),1 N SERVING BOWL ASSORTED (FL),LARAH,0,1,LOOSEWARE,,,,,,,,,
